id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,status,price,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,lotSize
"1076-Honey-Creek-Rd-SE,-Conyers,-GA-30013","1076 Honey Creek Rd SE, Conyers, GA 30013",1076 Honey Creek Rd SE,,Conyers,GA,30013,Rockdale,33.598572,-84.010577,Single Family,3,1.0,1204.0,1960.0,Active,500000,2022-11-11T00:00:00.000Z,,2020-09-15T20:19:52.906Z,2024-05-01T00:00:00.000Z,538,450846.0
"1121-Lewis-Roberts-Rd,-Jefferson,-GA-30549","1121 Lewis Roberts Rd, Jefferson, GA 30549",1121 Lewis Roberts Rd,,Jefferson,GA,30549,Jackson,34.087713,-83.663146,Single Family,3,2.5,1607.0,2001.0,Active,385000,2024-03-22T00:00:00.000Z,,2020-09-15T20:43:16.066Z,2024-05-01T00:00:00.000Z,41,127195.0
"105-Valley-Rd,-Stockbridge,-GA-30281","105 Valley Rd, Stockbridge, GA 30281",105 Valley Rd,,Stockbridge,GA,30281,Henry,33.581431,-84.147786,Single Family,3,1.5,1641.0,1975.0,Active,237000,2024-04-25T00:00:00.000Z,,2020-09-15T20:51:47.385Z,2024-05-01T00:00:00.000Z,7,1742.0
"1117-Highway,-293-SE,-Cartersville,-GA-30121","1117 Highway, 293 SE, Cartersville, GA 30121",1117 Highway,293 SE,Cartersville,GA,30121,Bartow,34.088001,-84.723001,Single Family,3,1.0,1344.0,1960.0,Active,575000,2020-08-22T00:00:00.000Z,,2020-09-15T21:07:45.033Z,2024-05-01T00:00:00.000Z,1349,37462.0
"2107-Abner-Pl-NW,-Atlanta,-GA-30318","2107 Abner Pl NW, Atlanta, GA 30318",2107 Abner Pl NW,,Atlanta,GA,30318,Fulton,33.800186,-84.457413,Single Family,3,2.0,1650.0,2024.0,Active,599999,2024-03-21T00:00:00.000Z,,2020-09-15T21:11:14.155Z,2024-05-01T00:00:00.000Z,42,9169.0
"84-Bushwood-Dr,-Savannah,-GA-31407","84 Bushwood Dr, Savannah, GA 31407",84 Bushwood Dr,,Savannah,GA,31407,Chatham,32.184949,-81.245201,Single Family,3,2.5,2384.0,2013.0,Active,369000,2024-03-06T00:00:00.000Z,,2020-09-15T21:14:43.125Z,2024-05-01T00:00:00.000Z,57,6534.0
"64-Alm-Ln,-Ellijay,-GA-30540","64 Alm Ln, Ellijay, GA 30540",64 Alm Ln,,Ellijay,GA,30540,Gilmer,34.649054,-84.544368,Single Family,3,3.0,2096.0,2005.0,Active,499500,2024-04-13T00:00:00.000Z,,2020-09-15T21:30:40.387Z,2024-05-01T00:00:00.000Z,19,82764.0
"1233-Covie-Dr,-Dalton,-GA-30720","1233 Covie Dr, Dalton, GA 30720",1233 Covie Dr,,Dalton,GA,30720,Whitfield,34.788172,-84.993426,Single Family,3,2.5,2285.0,2001.0,Active,399900,2024-04-17T00:00:00.000Z,,2020-09-15T21:37:11.509Z,2024-05-01T00:00:00.000Z,15,15246.0
"4906-Standifer-Rd,-Cohutta,-GA-30710","4906 Standifer Rd, Cohutta, GA 30710",4906 Standifer Rd,,Cohutta,GA,30710,Whitfield,34.939353,-84.973993,Single Family,3,3.5,2949.0,2004.0,Active,549000,2024-03-12T00:00:00.000Z,,2020-09-15T21:37:11.534Z,2024-05-01T00:00:00.000Z,51,87120.0
"370-Peach-Dr,-Mcdonough,-GA-30253","370 Peach Dr, Mcdonough, GA 30253",370 Peach Dr,,Mcdonough,GA,30253,Henry,33.49324,-84.197072,Single Family,3,2.0,1480.0,1988.0,Active,289900,2023-12-15T00:00:00.000Z,,2020-09-15T21:43:19.779Z,2024-05-01T00:00:00.000Z,139,30492.0
"584-Winding-Ridge-Rd,-Rock-Spring,-GA-30739","584 Winding Ridge Rd, Rock Spring, GA 30739",584 Winding Ridge Rd,,Rock Spring,GA,30739,Walker,34.847362,-85.236472,Single Family,3,3.5,2943.0,2002.0,Active,565000,2024-03-11T00:00:00.000Z,,2020-09-15T22:05:04.375Z,2024-05-01T00:00:00.000Z,52,76666.0
"650-Osburn-Rd,-Chickamauga,-GA-30707","650 Osburn Rd, Chickamauga, GA 30707",650 Osburn Rd,,Chickamauga,GA,30707,Walker,34.898842,-85.279206,Single Family,3,1.5,1476.0,1960.0,Active,475000,2024-04-04T00:00:00.000Z,,2020-09-15T22:05:04.377Z,2024-05-01T00:00:00.000Z,28,111949.0
"145-Lookout-Dr,-Blue-Ridge,-GA-30513","145 Lookout Dr, Blue Ridge, GA 30513",145 Lookout Dr,,Blue Ridge,GA,30513,Fannin,34.928282,-84.370091,Single Family,3,3.0,2313.0,2000.0,Active,729000,2023-12-05T00:00:00.000Z,,2020-09-15T22:10:44.886Z,2024-05-01T00:00:00.000Z,149,30928.0
"48-Logan-Dr,-Mineral-Bluff,-GA-30559","48 Logan Dr, Mineral Bluff, GA 30559",48 Logan Dr,,Mineral Bluff,GA,30559,Fannin,34.935004,-84.332445,Single Family,3,3.0,2668.0,2007.0,Active,615000,2024-04-12T00:00:00.000Z,,2020-09-15T22:10:44.887Z,2024-05-01T00:00:00.000Z,20,66211.0
"157-Rabbit-Ridge-Rd,-Morganton,-GA-30560","157 Rabbit Ridge Rd, Morganton, GA 30560",157 Rabbit Ridge Rd,,Morganton,GA,30560,Fannin,34.908518,-84.135337,Single Family,3,3.0,2272.0,2005.0,Active,699000,2024-03-14T00:00:00.000Z,,2020-09-15T22:10:44.890Z,2024-05-01T00:00:00.000Z,49,66211.0
"1315-My-Mountain-Rd,-Morganton,-GA-30560","1315 My Mountain Rd, Morganton, GA 30560",1315 My Mountain Rd,,Morganton,GA,30560,Fannin,34.915603,-84.247311,Single Family,3,3.0,1920.0,1999.0,Active,499500,2024-01-11T00:00:00.000Z,,2020-09-15T22:10:44.891Z,2024-05-01T00:00:00.000Z,112,16553.0
"221-Buchanan-St,-Dallas,-GA-30132","221 Buchanan St, Dallas, GA 30132",221 Buchanan St,,Dallas,GA,30132,Paulding,33.917456,-84.85565,Single Family,3,1.0,1292.0,1945.0,Active,170280,2024-03-25T00:00:00.000Z,,2020-09-15T22:10:55.798Z,2024-05-01T00:00:00.000Z,38,20038.0
"3804-Aska-Rd,-Blue-Ridge,-GA-30513","3804 Aska Rd, Blue Ridge, GA 30513",3804 Aska Rd,,Blue Ridge,GA,30513,Fannin,34.822616,-84.305912,Single Family,3,3.5,3144.0,2020.0,Active,1000000,2023-07-31T00:00:00.000Z,,2020-09-15T22:18:49.321Z,2024-05-01T00:00:00.000Z,276,84506.0
"260-Mountain-High-Dr,-Mineral-Bluff,-GA-30559","260 Mountain High Dr, Mineral Bluff, GA 30559",260 Mountain High Dr,,Mineral Bluff,GA,30559,Fannin,34.987468,-84.246627,Single Family,3,3.5,3840.0,2004.0,Active,559000,2023-11-15T00:00:00.000Z,,2020-09-15T22:18:49.328Z,2024-05-01T00:00:00.000Z,169,46174.0
"174-Sassafras-Mountain-Trl,-Jasper,-GA-30143","174 Sassafras Mountain Trl, Jasper, GA 30143",174 Sassafras Mountain Trl,,Jasper,GA,30143,Pickens,34.505747,-84.345472,Single Family,3,3.0,3016.0,1991.0,Active,485000,2024-02-16T00:00:00.000Z,,2020-09-15T22:25:58.160Z,2024-05-01T00:00:00.000Z,76,29185.0
"2405-Fair-Ln,-Decatur,-GA-30032","2405 Fair Ln, Decatur, GA 30032",2405 Fair Ln,,Decatur,GA,30032,DeKalb,33.720955,-84.291793,Single Family,3,3.0,2500.0,2022.0,Active,528900,2024-02-20T00:00:00.000Z,,2020-09-15T22:32:28.823Z,2024-05-01T00:00:00.000Z,72,13068.0
"2221-Deborah-Dr,-Valdosta,-GA-31602","2221 Deborah Dr, Valdosta, GA 31602",2221 Deborah Dr,,Valdosta,GA,31602,Lowndes,30.860914,-83.266887,Single Family,3,2.0,2250.0,1963.0,Active,182500,2024-04-10T00:00:00.000Z,,2020-09-15T22:36:19.759Z,2024-05-01T00:00:00.000Z,22,16920.0
"4351-Snows-Mill-Rd,-Monroe,-GA-30655","4351 Snows Mill Rd, Monroe, GA 30655",4351 Snows Mill Rd,,Monroe,GA,30655,Walton,33.831593,-83.576441,Single Family,3,2.5,2476.0,2000.0,Active,599900,2024-03-08T00:00:00.000Z,,2020-09-15T22:50:22.046Z,2024-05-01T00:00:00.000Z,55,392040.0
"45-Newport-Dr,-Ellijay,-GA-30540","45 Newport Dr, Ellijay, GA 30540",45 Newport Dr,,Ellijay,GA,30540,Gilmer,34.678556,-84.516622,Single Family,3,2.0,1820.0,2002.0,Active,450000,2023-10-03T00:00:00.000Z,,2020-09-15T22:50:38.668Z,2024-05-01T00:00:00.000Z,212,65340.0
"74-Sam-Allen-Mountain-Rd,-Ellijay,-GA-30536","74 Sam Allen Mountain Rd, Ellijay, GA 30536",74 Sam Allen Mountain Rd,,Ellijay,GA,30536,Gilmer,34.625955,-84.358708,Single Family,3,2.5,3528.0,1999.0,Active,730000,2023-10-06T00:00:00.000Z,,2020-09-15T22:50:38.683Z,2024-05-01T00:00:00.000Z,209,287932.0
"2048-Bondsview-Rd,-Macon,-GA-31217","2048 Bondsview Rd, Macon, GA 31217",2048 Bondsview Rd,,Macon,GA,31217,Bibb,32.781544,-83.569493,Single Family,3,2.0,1261.0,1998.0,Active,99000,2024-02-21T00:00:00.000Z,,2020-09-15T23:05:01.899Z,2024-05-01T00:00:00.000Z,71,20909.0
"4730-Clarks-Bridge-Rd,-Gainesville,-GA-30506","4730 Clarks Bridge Rd, Gainesville, GA 30506",4730 Clarks Bridge Rd,,Gainesville,GA,30506,Hall,34.416728,-83.766102,Single Family,3,2.0,1500.0,1920.0,Active,279000,2024-02-14T00:00:00.000Z,,2020-09-15T23:09:37.633Z,2024-05-01T00:00:00.000Z,78,43560.0
"4-Earnhardt-Ln,-Clayton,-GA-30525","4 Earnhardt Ln, Clayton, GA 30525",4 Earnhardt Ln,,Clayton,GA,30525,Rabun,34.881393,-83.375854,Single Family,3,2.0,1798.0,1971.0,Active,399000,2024-03-28T00:00:00.000Z,,2020-09-15T23:11:22.695Z,2024-05-01T00:00:00.000Z,35,15246.0
"310-Bradley-Ct,-East-Dublin,-GA-31027","310 Bradley Ct, East Dublin, GA 31027",310 Bradley Ct,,East Dublin,GA,31027,Laurens,32.558846,-82.854983,Single Family,3,2.0,1456.0,2006.0,Active,89000,2024-04-12T00:00:00.000Z,,2020-09-15T23:19:44.587Z,2024-05-01T00:00:00.000Z,20,26136.0
"59-Pine-Valley-Ct,-Hiram,-GA-30141","59 Pine Valley Ct, Hiram, GA 30141",59 Pine Valley Ct,,Hiram,GA,30141,Paulding,33.833543,-84.826795,Single Family,3,2.5,2297.0,1995.0,Active,389000,2024-02-26T00:00:00.000Z,,2020-09-15T23:19:55.169Z,2024-05-01T00:00:00.000Z,66,20909.0
"745-Magruder-Lndg,-Evans,-GA-30809","745 Magruder Lndg, Evans, GA 30809",745 Magruder Lndg,,Evans,GA,30809,Columbia,33.550608,-82.10978,Single Family,3,2.5,2649.0,1991.0,Active,409900,2024-03-13T00:00:00.000Z,,2020-09-15T23:27:43.890Z,2024-05-01T00:00:00.000Z,50,10890.0
"3483-Glensford-Dr,-Decatur,-GA-30032","3483 Glensford Dr, Decatur, GA 30032",3483 Glensford Dr,,Decatur,GA,30032,DeKalb,33.739488,-84.247907,Single Family,3,3.0,1915.0,1957.0,Active,425000,2024-04-26T00:00:00.000Z,,2020-09-15T23:47:25.641Z,2024-05-01T00:00:00.000Z,6,13068.0
"401-Sherrels-Frd,-Peachtree-City,-GA-30269","401 Sherrels Frd, Peachtree City, GA 30269",401 Sherrels Frd,,Peachtree City,GA,30269,Fayette,33.411665,-84.59921,Single Family,3,2.0,1283.0,1994.0,Active,370000,2024-03-29T00:00:00.000Z,,2020-09-16T11:08:19.597Z,2024-05-01T00:00:00.000Z,34,436.0
"4646-Palm-Dr,-Douglasville,-GA-30135","4646 Palm Dr, Douglasville, GA 30135",4646 Palm Dr,,Douglasville,GA,30135,Douglas,33.701516,-84.727663,Single Family,3,2.0,2011.0,1974.0,Active,350000,2024-04-12T00:00:00.000Z,,2020-09-16T13:09:51.796Z,2024-05-01T00:00:00.000Z,20,19210.0
"2194-Telhurst-St-SW,-Atlanta,-GA-30310","2194 Telhurst St SW, Atlanta, GA 30310",2194 Telhurst St SW,,Atlanta,GA,30310,Fulton,33.749613,-84.459903,Single Family,3,2.0,1120.0,1920.0,Active,340000,2024-04-02T00:00:00.000Z,,2020-09-16T15:54:41.554Z,2024-05-01T00:00:00.000Z,30,10001.0
"25-Stillman-St-SE,-Atlanta,-GA-30315","25 Stillman St SE, Atlanta, GA 30315",25 Stillman St SE,,Atlanta,GA,30315,Fulton,33.703426,-84.381296,Single Family,3,3.5,1617.0,2023.0,Active,349000,2024-02-06T00:00:00.000Z,,2020-09-16T15:54:42.488Z,2024-05-01T00:00:00.000Z,86,5663.0
"95-Coopers-Ln,-Morganton,-GA-30560","95 Coopers Ln, Morganton, GA 30560",95 Coopers Ln,,Morganton,GA,30560,Union,34.971219,-84.120139,Single Family,3,2.0,2418.0,1988.0,Active,395000,2024-02-24T00:00:00.000Z,,2020-09-16T16:01:04.377Z,2024-05-01T00:00:00.000Z,68,231739.0
"1137-Old-Sunbury-Rd,-Hinesville,-GA-31313","1137 Old Sunbury Rd, Hinesville, GA 31313",1137 Old Sunbury Rd,,Hinesville,GA,31313,Liberty,31.871855,-81.572738,Single Family,3,2.0,1760.0,1964.0,Active,2800000,2023-12-21T00:00:00.000Z,,2020-09-16T16:04:08.344Z,2024-05-01T00:00:00.000Z,133,1672268.0
"1231-Bennett-Springs-Dr,-Greensboro,-GA-30642","1231 Bennett Springs Dr, Greensboro, GA 30642",1231 Bennett Springs Dr,,Greensboro,GA,30642,Greene,33.416214,-83.22842,Single Family,3,2.0,1623.0,1989.0,Active,489000,2023-10-03T00:00:00.000Z,,2020-09-16T16:14:07.483Z,2024-05-01T00:00:00.000Z,212,35284.0
"1467-Ryan-St-SW,-Atlanta,-GA-30310","1467 Ryan St SW, Atlanta, GA 30310",1467 Ryan St SW,,Atlanta,GA,30310,Fulton,33.715077,-84.430506,Single Family,3,2.0,,1940.0,Active,358900,2024-03-14T00:00:00.000Z,,2020-09-16T17:14:58.982Z,2024-05-01T00:00:00.000Z,49,10280.0
"1846-Oakmont-Dr-NW,-Atlanta,-GA-30314","1846 Oakmont Dr NW, Atlanta, GA 30314",1846 Oakmont Dr NW,,Atlanta,GA,30314,Fulton,33.758542,-84.447555,Single Family,3,2.0,1088.0,1949.0,Active,324900,2024-04-03T00:00:00.000Z,,2020-09-16T17:14:58.984Z,2024-05-01T00:00:00.000Z,29,9017.0
"1141-Gussies-Knl,-Greensboro,-GA-30642","1141 Gussies Knl, Greensboro, GA 30642",1141 Gussies Knl,,Greensboro,GA,30642,Greene,33.423314,-83.209589,Single Family,3,5.0,5400.0,2003.0,Active,1469000,2024-04-16T00:00:00.000Z,,2020-09-16T17:46:51.763Z,2024-05-01T00:00:00.000Z,16,8276.0
"640-Hutchens-Rd-SE,-Atlanta,-GA-30354","640 Hutchens Rd SE, Atlanta, GA 30354",640 Hutchens Rd SE,,Atlanta,GA,30354,Fulton,33.670124,-84.368237,Single Family,3,1.0,945.0,1962.0,Active,174999,2024-01-10T00:00:00.000Z,,2020-09-16T19:12:04.753Z,2024-05-01T00:00:00.000Z,113,22216.0
"80-Robinson-Rd,-Newnan,-GA-30263","80 Robinson Rd, Newnan, GA 30263",80 Robinson Rd,,Newnan,GA,30263,Coweta,33.456476,-84.88444,Single Family,3,2.5,1940.0,1958.0,Active,330000,2024-05-01T00:00:00.000Z,,2020-09-17T06:56:35.610Z,2024-05-01T00:00:00.000Z,1,23958.0
"315-E-Randall-Rd,-Rocky-Face,-GA-30740","315 E Randall Rd, Rocky Face, GA 30740",315 E Randall Rd,,Rocky Face,GA,30740,Whitfield,34.816177,-85.03938,Single Family,3,3.0,2600.0,1974.0,Active,354900,2024-01-18T00:00:00.000Z,,2020-09-17T10:01:33.347Z,2024-05-01T00:00:00.000Z,105,51836.0
"5451-Farmview-Close,-Stone-Mountain,-GA-30088","5451 Farmview Close, Stone Mountain, GA 30088",5451 Farmview Close,,Stone Mountain,GA,30088,DeKalb,33.766556,-84.165461,Single Family,3,2.5,2952.0,1987.0,Active,269000,2024-02-01T00:00:00.000Z,,2020-09-17T13:49:50.360Z,2024-05-01T00:00:00.000Z,91,8712.0
"1492-Fieldgreen-Overlook,-Stone-Mountain,-GA-30088","1492 Fieldgreen Overlook, Stone Mountain, GA 30088",1492 Fieldgreen Overlook,,Stone Mountain,GA,30088,DeKalb,33.750217,-84.184961,Single Family,3,2.5,2621.0,1981.0,Active,365000,2024-04-11T00:00:00.000Z,,2020-09-17T14:40:26.573Z,2024-05-01T00:00:00.000Z,21,13068.0
"1167-Gun-Club-Rd-NW,-Atlanta,-GA-30318","1167 Gun Club Rd NW, Atlanta, GA 30318",1167 Gun Club Rd NW,,Atlanta,GA,30318,Fulton,33.786901,-84.45685,Single Family,3,1.0,950.0,1940.0,Active,176000,2024-01-28T00:00:00.000Z,,2020-09-17T15:04:48.936Z,2024-05-01T00:00:00.000Z,95,19646.0
"55-Baker-Dr-SW,-Atlanta,-GA-30354","55 Baker Dr SW, Atlanta, GA 30354",55 Baker Dr SW,,Atlanta,GA,30354,Fulton,33.6771,-84.396352,Single Family,3,2.0,1056.0,1954.0,Active,219999,2024-03-28T00:00:00.000Z,,2020-09-17T15:49:55.391Z,2024-05-01T00:00:00.000Z,35,12998.0
"150-Oak-Dr-SW,-Atlanta,-GA-30354","150 Oak Dr SW, Atlanta, GA 30354",150 Oak Dr SW,,Atlanta,GA,30354,Fulton,33.668785,-84.389981,Single Family,3,2.0,1200.0,1956.0,Active,250000,2024-04-01T00:00:00.000Z,,2020-09-17T15:49:55.395Z,2024-05-01T00:00:00.000Z,31,8407.0
"650-Nix-Dr,-Gainesville,-GA-30501","650 Nix Dr, Gainesville, GA 30501",650 Nix Dr,,Gainesville,GA,30501,Hall,34.297306,-83.848418,Single Family,3,2.5,2274.0,2016.0,Active,464900,2024-03-15T00:00:00.000Z,,2020-09-17T16:18:30.975Z,2024-05-01T00:00:00.000Z,48,37026.0
"5905-Deerbrook-Ct,-Hoschton,-GA-30548","5905 Deerbrook Ct, Hoschton, GA 30548",5905 Deerbrook Ct,,Hoschton,GA,30548,Hall,34.109897,-83.85524,Single Family,3,2.0,1626.0,2020.0,Active,600000,2024-03-05T00:00:00.000Z,,2020-09-17T16:18:32.978Z,2024-05-01T00:00:00.000Z,58,5227.0
"170-2nd-St,-Fayetteville,-GA-30214","170 2nd St, Fayetteville, GA 30214",170 2nd St,,Fayetteville,GA,30214,Fayette,33.466448,-84.505606,Single Family,3,3.5,1812.0,2020.0,Active,768500,2024-04-12T00:00:00.000Z,,2020-09-17T16:23:58.269Z,2024-05-01T00:00:00.000Z,20,2178.0
"1623-Highway,-54-W,-Fayetteville,-GA-30214","1623 Highway, 54 W, Fayetteville, GA 30214",1623 Highway,54 W,Fayetteville,GA,30214,Fayette,33.444083,-84.535433,Single Family,3,1.5,1611.0,1967.0,Active,850000,2023-07-11T00:00:00.000Z,,2020-09-17T16:23:58.304Z,2024-05-01T00:00:00.000Z,296,213444.0
"553-Sprayberry-Dr,-Stockbridge,-GA-30281","553 Sprayberry Dr, Stockbridge, GA 30281",553 Sprayberry Dr,,Stockbridge,GA,30281,Henry,33.552454,-84.25329,Single Family,3,2.5,1905.0,2021.0,Active,330000,2024-02-20T00:00:00.000Z,,2020-09-17T16:27:26.921Z,2024-05-01T00:00:00.000Z,72,3920.0
"712-S-Main-St,-Fitzgerald,-GA-31750","712 S Main St, Fitzgerald, GA 31750",712 S Main St,,Fitzgerald,GA,31750,Ben Hill,31.707235,-83.253819,Single Family,3,2.5,1400.0,2005.0,Active,159000,2024-02-05T00:00:00.000Z,,2020-09-18T06:44:30.867Z,2024-05-01T00:00:00.000Z,87,6970.0
"1278-Chase-Rd,-Cornelia,-GA-30531","1278 Chase Rd, Cornelia, GA 30531",1278 Chase Rd,,Cornelia,GA,30531,Habersham,34.528251,-83.51521,Single Family,3,2.0,2314.0,1989.0,Active,399900,2024-04-19T00:00:00.000Z,,2020-09-18T10:26:13.867Z,2024-05-01T00:00:00.000Z,13,39204.0
"2535-Highland-Golf-Course-Dr-SE,-Conyers,-GA-30013","2535 Highland Golf Course Dr SE, Conyers, GA 30013",2535 Highland Golf Course Dr SE,,Conyers,GA,30013,Rockdale,33.622113,-83.965545,Single Family,3,2.0,1602.0,1975.0,Active,269900,2024-03-23T00:00:00.000Z,,2020-09-18T23:51:34.541Z,2024-05-01T00:00:00.000Z,40,20909.0
"7620-Pleasantville-Way,-Grovetown,-GA-30813","7620 Pleasantville Way, Grovetown, GA 30813",7620 Pleasantville Way,,Grovetown,GA,30813,Columbia,33.451774,-82.208881,Single Family,3,2.0,1805.0,2004.0,Active,250000,2024-04-10T00:00:00.000Z,,2020-09-19T02:46:41.596Z,2024-05-01T00:00:00.000Z,22,7841.0
"63-Patterson-Still-Rd,-Thomasville,-GA-31792","63 Patterson Still Rd, Thomasville, GA 31792",63 Patterson Still Rd,,Thomasville,GA,31792,Thomas,30.864872,-83.958249,Single Family,3,2.0,2220.0,1947.0,Active,349000,2023-07-14T00:00:00.000Z,,2020-09-19T03:23:34.091Z,2024-05-01T00:00:00.000Z,293,71874.0
"132-Madison-St,-Macon,-GA-31201","132 Madison St, Macon, GA 31201",132 Madison St,,Macon,GA,31201,Bibb,32.846337,-83.637538,Single Family,3,2.0,1722.0,1900.0,Active,95000,2024-04-11T00:00:00.000Z,,2020-09-19T04:18:53.278Z,2024-05-01T00:00:00.000Z,21,3485.0
"161-Vanns-Valley-Rd-SW,-Rome,-GA-30161","161 Vanns Valley Rd SW, Rome, GA 30161",161 Vanns Valley Rd SW,,Rome,GA,30161,Floyd,34.176148,-85.209917,Single Family,3,2.0,986.0,1993.0,Active,220000,2024-04-24T00:00:00.000Z,,2020-09-19T12:04:12.907Z,2024-05-01T00:00:00.000Z,8,13939.0
"9006-Gatewood-Dr,-Jonesboro,-GA-30238","9006 Gatewood Dr, Jonesboro, GA 30238",9006 Gatewood Dr,,Jonesboro,GA,30238,Clayton,33.509902,-84.391615,Single Family,3,2.0,1204.0,1973.0,Active,259000,2024-02-03T00:00:00.000Z,,2020-09-19T13:49:55.425Z,2024-05-01T00:00:00.000Z,89,606093840.0
"2627-Lovejoy-Crossing-Dr,-Hampton,-GA-30228","2627 Lovejoy Crossing Dr, Hampton, GA 30228",2627 Lovejoy Crossing Dr,,Hampton,GA,30228,Clayton,33.430505,-84.308093,Single Family,3,2.5,1834.0,2020.0,Active,300000,2024-03-25T00:00:00.000Z,,2020-09-19T14:19:37.595Z,2024-05-01T00:00:00.000Z,38,3964.0
"4009-Salem-Rd,-Covington,-GA-30016","4009 Salem Rd, Covington, GA 30016",4009 Salem Rd,,Covington,GA,30016,Newton,33.58302,-83.967035,Single Family,3,2.0,1809.0,1957.0,Active,249900,2022-01-12T00:00:00.000Z,,2020-09-19T15:26:20.369Z,2024-05-01T00:00:00.000Z,841,36590.0
"70-Randy-Trce,-Covington,-GA-30016","70 Randy Trce, Covington, GA 30016",70 Randy Trce,,Covington,GA,30016,Newton,33.566934,-83.922137,Single Family,3,2.0,1868.0,2020.0,Active,325000,2024-03-15T00:00:00.000Z,,2020-09-19T15:26:20.371Z,2024-05-01T00:00:00.000Z,48,20038.0
"2538-Tuscan-Way,-Valdosta,-GA-31601","2538 Tuscan Way, Valdosta, GA 31601",2538 Tuscan Way,,Valdosta,GA,31601,Lowndes,30.764247,-83.263099,Single Family,3,2.0,1710.0,2023.0,Active,269900,2023-09-19T00:00:00.000Z,,2020-09-19T23:15:01.875Z,2024-05-01T00:00:00.000Z,226,15682.0
"2619-Naples-Ln,-Valdosta,-GA-31601","2619 Naples Ln, Valdosta, GA 31601",2619 Naples Ln,,Valdosta,GA,31601,Lowndes,30.765825,-83.260719,Single Family,3,2.0,1612.0,2022.0,Active,259900,2024-04-09T00:00:00.000Z,,2020-09-20T02:00:47.484Z,2024-05-01T00:00:00.000Z,23,16553.0
"2630-Naples-Ln,-Valdosta,-GA-31601","2630 Naples Ln, Valdosta, GA 31601",2630 Naples Ln,,Valdosta,GA,31601,Lowndes,30.765241,-83.260602,Single Family,3,2.0,1515.0,2023.0,Active,262000,2024-03-21T00:00:00.000Z,,2020-09-20T02:00:47.488Z,2024-05-01T00:00:00.000Z,42,15682.0
"596-Long-Mountain-Dr,-Lakemont,-GA-30552","596 Long Mountain Dr, Lakemont, GA 30552",596 Long Mountain Dr,,Lakemont,GA,30552,Rabun,34.80329,-83.436716,Single Family,3,3.0,2240.0,2005.0,Active,565000,2024-04-09T00:00:00.000Z,,2020-09-20T05:45:40.628Z,2024-05-01T00:00:00.000Z,23,58370.0
"80-Lake-Forest-Ct,-Lakemont,-GA-30552","80 Lake Forest Ct, Lakemont, GA 30552",80 Lake Forest Ct,,Lakemont,GA,30552,Rabun,34.795544,-83.528712,Single Family,3,2.0,1608.0,1980.0,Active,689900,2024-01-31T00:00:00.000Z,,2020-09-20T06:06:05.694Z,2024-05-01T00:00:00.000Z,92,122839.0
"99-Melody-Dr,-Pooler,-GA-31322","99 Melody Dr, Pooler, GA 31322",99 Melody Dr,,Pooler,GA,31322,Chatham,32.079491,-81.252034,Single Family,3,2.0,1830.0,2021.0,Active,379000,2024-04-23T00:00:00.000Z,,2020-09-20T15:56:00.117Z,2024-05-01T00:00:00.000Z,9,7797.0
"3128-Gilbert-St,-Savannah,-GA-31404","3128 Gilbert St, Savannah, GA 31404",3128 Gilbert St,,Savannah,GA,31404,Chatham,32.025738,-81.052444,Single Family,3,1.5,1200.0,1965.0,Active,335000,2024-04-18T00:00:00.000Z,,2020-09-20T15:56:00.123Z,2024-05-01T00:00:00.000Z,14,8712.0
"1425-Wheatfield-Dr,-Lawrenceville,-GA-30043","1425 Wheatfield Dr, Lawrenceville, GA 30043",1425 Wheatfield Dr,,Lawrenceville,GA,30043,Gwinnett,33.978459,-84.03294,Single Family,3,2.0,1597.0,1988.0,Active,375000,2024-03-29T00:00:00.000Z,,2020-09-20T16:42:19.870Z,2024-05-01T00:00:00.000Z,34,13068.0
"409-After-Glow-Smt,-Canton,-GA-30114","409 After Glow Smt, Canton, GA 30114",409 After Glow Smt,,Canton,GA,30114,Cherokee,34.28341,-84.485398,Single Family,3,2.5,2500.0,2019.0,Active,500000,2024-04-09T00:00:00.000Z,,2020-09-20T17:30:03.931Z,2024-05-01T00:00:00.000Z,23,9148.0
"306-Ervin-Coker-Rd-NE,-Rome,-GA-30161","306 Ervin Coker Rd NE, Rome, GA 30161",306 Ervin Coker Rd NE,,Rome,GA,30161,Floyd,34.377158,-85.064599,Single Family,3,2.0,2788.0,1976.0,Active,394000,2023-11-08T00:00:00.000Z,,2020-09-20T17:49:56.869Z,2024-05-01T00:00:00.000Z,176,33541.0
"2690-Evergreen-Eve-Xing,-Dacula,-GA-30019","2690 Evergreen Eve Xing, Dacula, GA 30019",2690 Evergreen Eve Xing,,Dacula,GA,30019,Gwinnett,34.029028,-83.914439,Single Family,3,2.0,1758.0,1996.0,Active,415225,2024-04-28T00:00:00.000Z,,2020-09-20T18:02:54.630Z,2024-05-01T00:00:00.000Z,4,15682.0
"3025-Jodeco-Dr,-Jonesboro,-GA-30236","3025 Jodeco Dr, Jonesboro, GA 30236",3025 Jodeco Dr,,Jonesboro,GA,30236,Clayton,33.503347,-84.292917,Single Family,3,3.5,2395.0,1972.0,Active,362500,2024-02-09T00:00:00.000Z,,2020-09-20T18:06:13.944Z,2024-05-01T00:00:00.000Z,83,37078.0
